연번,종목,명칭,소재지,관리자,상세페이지링크
1079,경상북도유형문화유산,소수박물관 소장 해동명적,경북 영주시,영주시,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=108&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=04180000&ccbaCtcd=37&ccbaCpno=2113704180000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
1080,경상북도유형문화유산,상주 사서 전식 신도비(尙州 沙西 全湜 神道碑),경북 상주시,전상룡,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=108&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=04190000&ccbaCtcd=37&ccbaCpno=2113704190000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
1081,경상북도유형문화유산,영천 영지사 대웅전(永川 靈芝寺 大雄殿),경북 영천시,영지사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=109&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=04200000&ccbaCtcd=37&ccbaCpno=2113704200000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
1082,경상북도유형문화유산,김방경 묘지석(金方慶 墓誌石),경북 안동시,한국국학진흥원,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=109&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=04210000&ccbaCtcd=37&ccbaCpno=2113704210000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
1083,경상북도유형문화유산,임하당 신후명 고문서(林下堂 申厚命 古文書),경북 문경시,문경시,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=109&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=04220000&ccbaCtcd=37&ccbaCpno=2113704220000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
1084,경상북도유형문화유산,울진 불영사 신중탱화(蔚珍 佛影寺 神衆幀畵),경북 울진군,대한불교조계종 불영사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=109&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=04230000&ccbaCtcd=37&ccbaCpno=2113704230000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
1085,경상북도유형문화유산,청도 운문사만세루,경북 청도군,운문사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=109&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=04240000&ccbaCtcd=37&ccbaCpno=2113704240000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
1086,경상북도유형문화유산,영천 죽림사 철조여래좌상(永川 竹林寺 鐵造如來坐像),경북 영천시,죽＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=109&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=04250000&ccbaCtcd=37&ccbaCpno=2113704250000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
1087,경상북도유형문화유산,의성 대곡사 지장보살도(義城 大谷寺 地藏菩薩圖),경북 의성군,대곡사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=109&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=04260000&ccbaCtcd=37&ccbaCpno=2113704260000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
1088,경상북도유형문화유산,의성 대곡사 삼화상 · 조사진영(義城 大谷寺三和尙 · 祖師 眞影),경북 의성군,대곡사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=109&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=04270000&ccbaCtcd=37&ccbaCpno=2113704270000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
1089,경상북도유형문화유산,의성 운람사 목조아미타 여래좌상과 복장 일괄유물(義城 雲嵐寺 木造阿彌陀如來坐像과 腹藏 一括遺物),경북 의성군,운람사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=109&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=04280000&ccbaCtcd=37&ccbaCpno=2113704280000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
1090,경상북도유형문화유산,고령 반룡사 목조비로자나삼존불좌상(高靈 盤龍寺 木造毘盧遮那三尊佛坐像),경북 고령군,반룡사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=109&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=04290000&ccbaCtcd=37&ccbaCpno=2113704290000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
1091,경상북도유형문화유산,구미 원각사 목조보살좌상(龜尾 圓覺寺 木造菩薩坐像),경북 구미시,원각사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=110&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=04300000&ccbaCtcd=37&ccbaCpno=2113704300000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
1092,경상북도유형문화유산,상주 관음사 아미타회상도(尙州 觀音寺 阿彌陀會上圖),경북 상주시,관음사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=110&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=04310000&ccbaCtcd=37&ccbaCpno=2113704310000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
1093,경상북도유형문화유산,의성 생송리 마애보살좌상(義城 生松里 磨崖菩薩坐像),경북 의성군,의성군,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=110&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=04320000&ccbaCtcd=37&ccbaCpno=2113704320000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
1094,경상북도유형문화유산,성주 자양서당 소장 전적(星州 紫陽書堂 所藏 典籍),경북 성주군,신안주씨 성주화수회,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=110&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=04330000&ccbaCtcd=37&ccbaCpno=2113704330000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
1095,경상북도유형문화유산,영주 비로사 아미타후불탱화(榮州 毘盧寺 阿彌陀後佛幀畵),경북 영주시,비＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=110&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=04360000&ccbaCtcd=37&ccbaCpno=2113704360000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
1096,경상북도유형문화유산,상주 도림사 소장 청동유물 일괄(尙州 道林寺 靑銅遺物 一括),경북 상주시,도림사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=110&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=04370000&ccbaCtcd=37&ccbaCpno=2113704370000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
1097,경상북도유형문화유산,문경 김룡사 양진암 목조관세음보살좌상 및 복장유물 일괄(聞慶 金龍寺 養眞庵 木造觀世音菩薩坐像 및 腹藏遺物 一括),경북 문경시,김＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=110&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=04380000&ccbaCtcd=37&ccbaCpno=2113704380000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
1098,경상북도유형문화유산,경산 환성사 대웅전 수미단(慶山 環城寺 大雄殿 須彌壇),경북 경산시,대한불교조계종 환성사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=110&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=04390000&ccbaCtcd=37&ccbaCpno=2113704390000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
1099,경상북도유형문화유산,경산 환성사 방형석조(慶山 環城寺 方形石槽),경북 경산시,대한불교조계종 환성사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=110&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=04400000&ccbaCtcd=37&ccbaCpno=2113704400000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
1100,경상북도유형문화유산,울진 대풍헌 현판 일괄(蔚珍 待風軒 懸板 一括),경북 울진군,구＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=110&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=04410000&ccbaCtcd=37&ccbaCpno=2113704410000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
1101,경상북도유형문화유산,의성 경덕사 소장 고문서 및 유물(義城 景德祠 所藏),경북 의성군,순＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=111&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=04430000&ccbaCtcd=37&ccbaCpno=2113704430000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
1102,경상북도유형문화유산,백전기법(百戰奇法),경북 성주군,심원사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=111&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=04440000&ccbaCtcd=37&ccbaCpno=2113704440000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
1103,경상북도유형문화유산,숙흥야매잠(夙興夜寐箴),경북 성주군,도＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=111&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=04450000&ccbaCtcd=37&ccbaCpno=2113704450000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
1104,경상북도유형문화유산,불국사 당간지주(佛國寺 幢竿支柱),경북 경주시,불국사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=111&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=04460000&ccbaCtcd=37&ccbaCpno=2113704460000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
1105,경상북도유형문화유산,경주남산 국사곡 제4사지 삼층석탑(慶州南山 國師谷 第4寺址 三層石塔),경북 경주시,경주시,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=111&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=04470000&ccbaCtcd=37&ccbaCpno=2113704470000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
1106,경상북도유형문화유산,경주남산 비파곡 제2사지 삼층석탑(慶州南山 琵琶谷 第2寺址 三層石塔),경북 경주시,경주시,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=111&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=04480000&ccbaCtcd=37&ccbaCpno=2113704480000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
1107,경상북도유형문화유산,경주남산 지암곡 제3사지 삼층석탑(慶州南山 地巖谷 第3寺址 三層石塔),경북 경주시,경주시,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=111&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=04490000&ccbaCtcd=37&ccbaCpno=2113704490000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
1108,경상북도유형문화유산,포항 흥해향교 대성전(浦項 興海鄕校 大成殿),경북 포항시,경북향교재단,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=111&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=04510000&ccbaCtcd=37&ccbaCpno=2113704510000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
1109,경상북도유형문화유산,포항 오어사 대웅전(浦項 吾魚寺 大雄殿),경북 포항시,오어사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=111&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=04520000&ccbaCtcd=37&ccbaCpno=2113704520000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
1110,경상북도유형문화유산,문경 김룡사 대웅전(聞慶 金龍寺 大雄殿),경북 문경시,김룡사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=111&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=04530000&ccbaCtcd=37&ccbaCpno=2113704530000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
1111,경상북도유형문화유산,안동 봉림사지 삼층석탑(安東 鳳林寺址 三層石塔),경북 안동시,김상일,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=112&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=04540000&ccbaCtcd=37&ccbaCpno=2113704540000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
1112,경상북도유형문화유산,안동 광흥사 응진전(安東 廣興寺 應眞殿),경북 안동시,강범종,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=112&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=04550000&ccbaCtcd=37&ccbaCpno=2113704550000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
1113,경상북도유형문화유산,영주향교 대성전(榮州鄕校 大成殿),경북 영주시,영주향교,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=112&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=04560000&ccbaCtcd=37&ccbaCpno=2113704560000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
1114,경상북도유형문화유산,안동 세심사 목조여래좌상 및 복장유물(安東 洗心寺 木造如來坐像 및 腹藏遺物),경북 안동시,세＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=112&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=04570000&ccbaCtcd=37&ccbaCpno=2113704570000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
1115,경상북도유형문화유산,구미 천생사 소장 재송엄상좌귀남서,경북 구미시,천＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=112&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=04580000&ccbaCtcd=37&ccbaCpno=2113704580000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
1116,경상북도유형문화유산,구미 천생사 소장 청허대사 행장,경북 구미시,천＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=112&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=04590000&ccbaCtcd=37&ccbaCpno=2113704590000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
1117,경상북도유형문화유산,예천 용문사 중수용문사기비(醴泉 龍門寺 重修龍門寺記碑),경북 예천군,용문사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=112&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=04600000&ccbaCtcd=37&ccbaCpno=2113704600000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
1118,경상북도유형문화유산,포항 보경사 대웅전(浦項 寶鏡寺 大雄殿),경북 포항시,보경사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=112&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=04610000&ccbaCtcd=37&ccbaCpno=2113704610000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
1119,경상북도유형문화유산,포항 우각리 여주이씨 고택(浦項 牛角里 驪州李氏 古宅),경북 포항시,이＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=112&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=04620000&ccbaCtcd=37&ccbaCpno=2113704620000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
1120,경상북도유형문화유산,김산향교(金山鄕校),경북 김천시,경북향교재단,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=112&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=04630000&ccbaCtcd=37&ccbaCpno=2113704630000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
1121,경상북도유형문화유산,구미 인동향교 대성전(龜尾 仁同鄕校 大成殿),경북 구미시,경북향교재단,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=113&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=04640000&ccbaCtcd=37&ccbaCpno=2113704640000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
1122,경상북도유형문화유산,구미 선산향교(龜尾 善山鄕校),경북 구미시,경북향교재단,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=113&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=37&ccbaKdcd=21&ccbaAsno=04650000&ccbaCtcd=37&ccbaCpno=2113704650000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
