연번,종목,명칭,소재지,관리자,상세페이지링크
47,보물,부안 개암사 대웅전(扶安 開岩寺 大雄殿),전북 부안군,개암사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=5&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=12&ccbaAsno=02920000&ccbaCtcd=35&ccbaCpno=1123502920000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
48,보물,전주 풍남문(全州 豐南門),전북 전주시,전주시,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=5&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=12&ccbaAsno=03080000&ccbaCtcd=35&ccbaCpno=1123503080000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
49,보물,정읍 천곡사지 칠층석탑(井邑 泉谷寺址 七層石塔),전북 정읍시,정읍시,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=5&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=12&ccbaAsno=03090000&ccbaCtcd=35&ccbaCpno=1123503090000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
50,보물,백장암 청동 은입사 향로(百丈庵 靑銅 銀入絲 香爐),전북 남원시,금산사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=5&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=12&ccbaAsno=04200000&ccbaCtcd=35&ccbaCpno=1123504200000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
51,보물,남원 실상사 약수암 목각아미타여래설법상(南原 實相寺 藥水庵 木刻阿彌陀如來說法像),전북 김제시,금산사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=6&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=12&ccbaAsno=04210000&ccbaCtcd=35&ccbaCpno=1123504210000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
52,보물,남원 선원사 철조여래좌상(南原 禪院寺 鐵造如來坐像),전북 남원시,선원사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=6&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=12&ccbaAsno=04220000&ccbaCtcd=35&ccbaCpno=1123504220000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
53,보물,남원 신계리 마애여래좌상(南原 新溪里 磨崖如來坐像),전북 남원시,남원시,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=6&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=12&ccbaAsno=04230000&ccbaCtcd=35&ccbaCpno=1123504230000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
54,보물,김회련 개국원종공신녹권(金懷鍊 開國原從功臣錄券),전북 정읍시,정읍시립박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=6&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=12&ccbaAsno=04370000&ccbaCtcd=35&ccbaCpno=1123504370000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
55,보물,김회련 고신왕지(金懷鍊 告身王旨),전북 정읍시,정읍시립박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=6&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=12&ccbaAsno=04380000&ccbaCtcd=35&ccbaCpno=1123504380000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
56,보물,전주 풍패지관(全州 豊沛之館),전북 전주시,전주시,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=6&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=12&ccbaAsno=05830000&ccbaCtcd=35&ccbaCpno=1123505830000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
57,보물,완주 위봉사 보광명전(完州 威鳳寺 普光明殿),전북 완주군,위봉사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=6&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=12&ccbaAsno=06080000&ccbaCtcd=35&ccbaCpno=1123506080000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
58,보물,완주 화암사 우화루(完州 花巖寺 雨花樓),전북 완주군,화암사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=6&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=12&ccbaAsno=06620000&ccbaCtcd=35&ccbaCpno=1123506620000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
59,보물,전주이씨 고림군파 종중 문서 일괄(全州李氏 高林君派 宗中 文書 一括),전북 전주시,국립전주박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=6&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=12&ccbaAsno=07180000&ccbaCtcd=35&ccbaCpno=1123507180000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
60,보물,남원양씨 종중 문서 일괄(南原楊氏 宗中 文書 一括),전북 전주시,국립전주박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=6&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=12&ccbaAsno=07250000&ccbaCtcd=35&ccbaCpno=1123507250000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
61,보물,장관 개국원종공신녹권(張寬 開國原從功臣錄券),전북 정읍시,장＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=7&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=12&ccbaAsno=07260000&ccbaCtcd=35&ccbaCpno=1123507260000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
62,보물,설씨부인 권선문(薛氏夫人 勸善文),전북 전주시,국립전주박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=7&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=12&ccbaAsno=07280000&ccbaCtcd=35&ccbaCpno=1123507280000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
63,보물,고희 초상 및 문중유물(高曦 肖像 및 門中遺物),전북 부안군,고＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=7&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=12&ccbaAsno=07390000&ccbaCtcd=35&ccbaCpno=1123507390000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
64,보물,월인석보 권15(月印釋譜 卷十五),전북 순창군,구암사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=7&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=12&ccbaAsno=07451000&ccbaCtcd=35&ccbaCpno=1123507451000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
65,보물,성석린 고신왕지(成石璘 告身王旨),전북 진안군,진＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=7&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=12&ccbaAsno=07460000&ccbaCtcd=35&ccbaCpno=1123507460000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
66,보물,이상길 초상(李尙吉 肖像),전북 전주시,국립전주박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=7&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=12&ccbaAsno=07920000&ccbaCtcd=35&ccbaCpno=1123507920000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
67,보물,고창 선운사 참당암 대웅전(高敞 禪雲寺 懺堂庵 大雄殿),전북 고창군,선운사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=7&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=12&ccbaAsno=08030000&ccbaCtcd=35&ccbaCpno=1123508030000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
68,보물,익산 숭림사 보광전(益山 崇林寺 普光殿),전북 익산시,숭림사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=7&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=12&ccbaAsno=08250000&ccbaCtcd=35&ccbaCpno=1123508250000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
69,보물,김제 귀신사 대적광전(金堤 歸信寺 大寂光殿),전북 김제시,귀신사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=7&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=12&ccbaAsno=08260000&ccbaCtcd=35&ccbaCpno=1123508260000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
70,보물,김제 금산사 대장전(金堤 金山寺 大藏殿),전북 김제시,금산사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=7&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=12&ccbaAsno=08270000&ccbaCtcd=35&ccbaCpno=1123508270000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
71,보물,김제 금산사 석등(金堤 金山寺 石燈),전북 김제시,금산사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=8&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=12&ccbaAsno=08280000&ccbaCtcd=35&ccbaCpno=1123508280000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
72,보물,부안김씨 종중 고문서 일괄(扶安金氏 宗中 古文書 一括),전북 부안군,김＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=8&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=12&ccbaAsno=09000000&ccbaCtcd=35&ccbaCpno=1123509000000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
73,보물,정읍 보화리 석조이불입상(井邑 普化里 石造二佛立像),전북 정읍시,정읍시,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=8&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=12&ccbaAsno=09140000&ccbaCtcd=35&ccbaCpno=1123509140000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
74,보물,황진가 고문서(黃進家 古文書),전북 남원시,황＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=8&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=12&ccbaAsno=09420000&ccbaCtcd=35&ccbaCpno=1123509420000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
75,보물,남원 개령암지 마애불상군(南原 開嶺庵址 磨崖佛像群),전북 남원시,남원시,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=8&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=12&ccbaAsno=11230000&ccbaCtcd=35&ccbaCpno=1123511230000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
76,보물,태인 고현동 향약(泰仁 古縣洞 鄕約),전북 정읍시,정＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=8&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=12&ccbaAsno=11810000&ccbaCtcd=35&ccbaCpno=1123511810000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
77,보물,고창 선운사 동불암지 마애여래좌상(高敞 禪雲寺 東佛庵址 磨崖如來坐像),전북 고창군,선운사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=8&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=12&ccbaAsno=12000000&ccbaCtcd=35&ccbaCpno=1123512000000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
78,보물,완주 송광사 대웅전(完州 松廣寺 大雄殿),전북 완주군,송광사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=8&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=12&ccbaAsno=12430000&ccbaCtcd=35&ccbaCpno=1123512430000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
79,보물,완주 송광사 종루(完州 松廣寺 鍾樓),전북 완주군,송광사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=8&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=12&ccbaAsno=12440000&ccbaCtcd=35&ccbaCpno=1123512440000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
80,보물,완주 송광사 소조사천왕상(完州 松廣寺 塑造四天王像),전북 완주군,송광사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=8&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=12&ccbaAsno=12550000&ccbaCtcd=35&ccbaCpno=1123512550000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
81,보물,금당사 괘불탱(金塘寺 掛佛幀),전북 진안군,금당사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=9&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=12&ccbaAsno=12660000&ccbaCtcd=35&ccbaCpno=1123512660000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
82,보물,안국사 영산회 괘불탱(安國寺 靈山會 掛佛幀),전북 무주군,안국사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=9&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=12&ccbaAsno=12670000&ccbaCtcd=35&ccbaCpno=1123512670000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
83,보물,내소사 영산회 괘불탱(來蘇寺 靈山會 掛佛幀),전북 부안군,내소사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=9&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=12&ccbaAsno=12680000&ccbaCtcd=35&ccbaCpno=1123512680000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
84,보물,개암사 영산회 괘불탱 및 초본(開巖寺 靈山會 掛佛幀 및 草本),전북 부안군,개암사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=9&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=12&ccbaAsno=12690000&ccbaCtcd=35&ccbaCpno=1123512690000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
85,보물,완주 송광사 소조석가여래삼불좌상 및 복장유물(完州 松廣寺 塑造釋迦如來三佛坐像 및 腹藏遺物),전북 완주군,송광사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=9&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=12&ccbaAsno=12740000&ccbaCtcd=35&ccbaCpno=1123512740000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
86,보물,전 낙수정 동종(傳 樂壽亭 銅鍾),전북 전주시,국립전주박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=9&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=12&ccbaAsno=13250000&ccbaCtcd=35&ccbaCpno=1123513250000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
87,보물,완주 안심사 금강계단(完州 安心寺 金剛戒壇),전북 완주군,안심사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=9&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=12&ccbaAsno=14340000&ccbaCtcd=35&ccbaCpno=1123514340000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
88,보물,김제 귀신사 소조비로자나삼불좌상(金堤 歸信寺 塑造毘盧遮那三佛坐像),전북 김제시,귀신사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=9&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=12&ccbaAsno=15160000&ccbaCtcd=35&ccbaCpno=1123515160000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
89,보물,남원 선국사 건칠아미타여래좌상 및 복장유물(南原 善國寺 乾漆阿彌陀如來坐像 및 腹藏遺物),전북 남원시,"선국사, 금산사 성보박물관",https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=9&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=12&ccbaAsno=15170000&ccbaCtcd=35&ccbaCpno=1123515170000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
90,보물,전주 경기전 정전(全州 慶基殿 正殿),전북 전주시,전주시,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=9&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=12&ccbaAsno=15780000&ccbaCtcd=35&ccbaCpno=1123515780000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
91,보물,국새 제고지보(國璽 制誥之寶),전북 전주시,국립중앙박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=10&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=12&ccbaAsno=16180600&ccbaCtcd=35&ccbaCpno=1123516180600&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
92,보물,군산 동국사 소조석가여래삼존상 및 복장유물(群山 東國寺 塑造釋迦如來三尊像 및 腹藏遺物),전북 군산시,동국사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=10&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=12&ccbaAsno=17180000&ccbaCtcd=35&ccbaCpno=1123517180000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
